Steps	Accuracy	Loss	UniformXent	UniformKL	UnigramXent	UnigramKL	BidirBigramXent	BidirBigramKL	ForwardBigramXent	ForwardBigramKL	BackwardBigramXent	BackwardBigramKL
59000	0.54437255859375	3.5726440250873566	25.110942736268044	10.238078966736794	19.90488091111183	10.266316801309586	7.420747842639685	2.8703170884400606	13.541812293231487	6.812629576772451	13.186620876193047	6.538802448660135
60000	0.54522705078125	3.564921285957098	25.10514099895954	10.232277229428291	19.904497042298317	10.26593293249607	7.419323567301035	2.868892813101411	13.540447056293488	6.811264339834452	13.184578202664852	6.536759775131941
61000	0.5477294921875	3.5510289631783962	25.122262805700302	10.249399036169052	19.932345166802406	10.29378105700016	7.436984546482563	2.886553792282939	13.57323607802391	6.844053361564875	13.207014694809914	6.559196267277002
62000	0.5484619140625	3.54775008931756	25.1368221193552	10.263958349823952	19.924152463674545	10.2855883538723	7.458524849265814	2.9080940950661898	13.599161311984062	6.869978595525026	13.198797576129436	6.550979148596525
63000	0.548828125	3.5385007429867983	25.17929568886757	10.306431919336319	19.992038384079933	10.353474274277687	7.46592952311039	2.9154987689107656	13.63141543418169	6.902232717722654	13.243636429309845	6.595818001776934
64000	0.5498046875	3.532199200242758	25.175350859761238	10.302487090229988	19.96679876744747	10.328234657645226	7.4679140485823154	2.9174832943826914	13.59739700704813	6.868214290589094	13.243273600935936	6.595455173403025
65000	0.5491943359375	3.5204114764928818	25.157191023230553	10.284327253699303	19.977057695388794	10.338493585586548	7.473459456115961	2.923028701916337	13.633281946182251	6.904099229723215	13.241269946098328	6.593451518565416
66000	0.54962158203125	3.511654853820801	25.187389343976974	10.314525574445724	20.048219576478004	10.409655466675758	7.4914100877940655	2.9409793335944414	13.673392705619335	6.944209989160299	13.286656089127064	6.6388376615941525
67000	0.54998779296875	3.5104256812483072	25.221001625061035	10.348137855529785	20.095206022262573	10.456641912460327	7.508565183728933	2.9581344295293093	13.71973616629839	6.990553449839354	13.316844955086708	6.669026527553797
68000	0.55126953125	3.4995916318148375	25.222230330109596	10.349366560578346	20.046451449394226	10.40788733959198	7.49966748803854	2.949236733838916	13.66819541156292	6.939012695103884	13.314624652266502	6.666806224733591
69000	0.5496826171875	3.492878695949912	25.28104667365551	10.40818290412426	20.065217420458794	10.426653310656548	7.5190068781375885	2.9685761239379644	13.72176580131054	6.992583084851503	13.313523948192596	6.665705520659685
70000	0.5537109375	3.4835949931293726	25.263143330812454	10.390279561281204	20.118786990642548	10.480222880840302	7.51152216270566	2.961091408506036	13.73415245115757	7.004969734698534	13.337965182960033	6.690146755427122
71000	0.55377197265625	3.4776146672666073	25.26674011349678	10.39387634396553	20.096103847026825	10.457539737224579	7.519107203930616	2.9686764497309923	13.716272622346878	6.987089905887842	13.344123490154743	6.696305062621832
72000	0.55413818359375	3.4687988981604576	25.285593450069427	10.412729680538177	20.16005313396454	10.521489024162292	7.539739951491356	2.989309197291732	13.757888235151768	7.028705518692732	13.374247275292873	6.726428847759962
73000	0.556884765625	3.4607556127011776	25.23733165860176	10.36446788907051	20.102944180369377	10.464380070567131	7.529132824391127	2.9787020701915026	13.73668685555458	7.007504139095545	13.340189844369888	6.692371416836977
74000	0.556640625	3.451869260519743	25.316814988851547	10.443951219320297	20.160739600658417	10.52217549085617	7.550891872495413	3.0004611182957888	13.773405708372593	7.044222991913557	13.39910002052784	6.751281592994928
75000	0.55596923828125	3.444146180525422	25.286396354436874	10.413532584905624	20.173220217227936	10.53465610742569	7.541946690529585	2.991515936329961	13.780523486435413	7.0513407699763775	13.381045632064342	6.733227204531431
76000	0.55621337890625	3.4407188668847084	25.29854916036129	10.42568539083004	20.14525842666626	10.506694316864014	7.552134297788143	3.001703543588519	13.77022048830986	7.041037771850824	13.38297688961029	6.735158462077379
77000	0.55670166015625	3.4380068331956863	25.383262023329735	10.510398253798485	20.148382425308228	10.509818315505981	7.5852352529764175	3.0348044987767935	13.840744689106941	7.111561972647905	13.379490099847317	6.731671672314405
78000	0.55706787109375	3.430164083838463	25.31872233748436	10.44585856795311	20.178929299116135	10.540365189313889	7.570583738386631	3.020152984187007	13.817495658993721	7.088312942534685	13.400170236825943	6.752351809293032
79000	0.5592041015625	3.4205762539058924	25.323190852999687	10.450327083468437	20.229058817029	10.590494707226753	7.572924379259348	3.022493625059724	13.83006987720728	7.100887160748243	13.430221997201443	6.782403569668531
80000	0.558349609375	3.4145198091864586	25.351394578814507	10.478530809283257	20.24916097521782	10.610596865415573	7.576821967959404	3.02639121375978	13.830682471394539	7.101499754935503	13.448972374200821	6.80115394666791
81000	0.55767822265625	3.4105784837156534	25.31996877491474	10.447105005383492	20.225743532180786	10.58717942237854	7.581639911979437	3.031209157779813	13.82240354269743	7.093220826238394	13.452120281755924	6.804301854223013
82000	0.558349609375	3.40113415569067	25.396562188863754	10.523698419332504	20.314978167414665	10.67641405761242	7.604345131665468	3.053914377465844	13.88359048217535	7.154407765716314	13.5136524066329	6.865833979099989
83000	0.56103515625	3.3996725790202618	25.397537171840668	10.524673402309418	20.299967870116234	10.661403760313988	7.599159866571426	3.0487291123718023	13.882847368717194	7.153664652258158	13.475051544606686	6.827233117073774
84000	0.56072998046875	3.387205231934786	25.448881566524506	10.576017796993256	20.32188430428505	10.683320194482803	7.623475633561611	3.073044879361987	13.90532461553812	7.176141899079084	13.516350604593754	6.8685321770608425
85000	0.55914306640625	3.3826638404279947	25.409532517194748	10.536668747663498	20.310050889849663	10.671486780047417	7.605454985052347	3.055024230852723	13.899143569171429	7.169960852712393	13.485232062637806	6.837413635104895
86000	0.5623779296875	3.3817650079727173	25.401146918535233	10.528283149003983	20.322848573327065	10.684284463524818	7.618748228996992	3.068317474797368	13.909079171717167	7.179896455258131	13.501047864556313	6.853229437023401
87000	0.56317138671875	3.3763957135379314	25.453838378190994	10.580974608659744	20.368899822235107	10.730335712432861	7.641426604241133	3.0909958500415087	13.954026572406292	7.224843855947256	13.540572427213192	6.892753999680281
88000	0.56256103515625	3.37512394413352	25.506176605820656	10.633312836289406	20.316254556179047	10.6776904463768	7.65676362067461	3.106332866474986	13.972470939159393	7.243288222700357	13.505647718906403	6.857829291373491
89000	0.56427001953125	3.3638993706554174	25.382609218358994	10.509745448827744	20.32749566435814	10.688931554555893	7.625173129141331	3.0747423749417067	13.91727988421917	7.188097167760134	13.526569418609142	6.878750991076231
90000	0.56402587890625	3.3596221022307873	25.43356542289257	10.56070165336132	20.380692720413208	10.742128610610962	7.63392648100853	3.0834957268089056	13.938294686377048	7.209111969918013	13.553134016692638	6.905315589159727
91000	0.563720703125	3.3512158673256636	25.47693160176277	10.604067832231522	20.394418820738792	10.755854710936546	7.64256003126502	3.0921292770653963	13.950688667595387	7.221505951136351	13.561219274997711	6.9134008474648
92000	0.5655517578125	3.350899739190936	25.53564101457596	10.662777245044708	20.43243905901909	10.793874949216843	7.666671294718981	3.1162405405193567	14.014778532087803	7.285595815628767	13.585530400276184	6.937711972743273
93000	0.56695556640625	3.3440346382558346	25.496807143092155	10.623943373560905	20.40042671561241	10.761862605810165	7.664531785994768	3.114101031795144	13.979912303388119	7.250729586929083	13.580827817320824	6.933009389787912
94000	0.56787109375	3.341600878164172	25.495585545897484	10.622721776366234	20.39019414782524	10.751630038022995	7.668588321655989	3.1181575674563646	14.00657183676958	7.277389120310545	13.548621229827404	6.900802802294493
95000	0.56488037109375	3.335066843777895	25.513014376163483	10.640150606632233	20.406164318323135	10.76760020852089	7.670804996043444	3.1203742418438196	13.983946487307549	7.254763770848513	13.58648993819952	6.938671510666609
96000	0.56658935546875	3.328345464542508	25.514931485056877	10.642067715525627	20.434052601456642	10.795488491654396	7.684810325503349	3.1343795713037252	14.01710719615221	7.287924479693174	13.60550582408905	6.957687396556139
97000	0.56842041015625	3.321043698117137	25.487765312194824	10.614901542663574	20.41635252535343	10.777788415551186	7.680860921740532	3.130430167540908	14.021671049296856	7.29248833283782	13.583829641342163	6.936011213809252
98000	0.56842041015625	3.3174136374145746	25.52385750412941	10.65099373459816	20.494391933083534	10.855827823281288	7.689126789569855	3.1386960353702307	14.067711003124714	7.338528286665678	13.61457872390747	6.966760296374559
99000	0.56982421875	3.314552169293165	25.52177368104458	10.648909911513329	20.473874539136887	10.83531042933464	7.6949766241014	3.1445458699017763	14.050784476101398	7.321601759642363	13.630177393555641	6.98235896602273
100000	0.57012939453125	3.311257168650627	25.57082200050354	10.69795823097229	20.478163599967957	10.83959949016571	7.6998669244349	3.1494361702352762	14.05971197038889	7.330529253929853	13.634172670543194	6.9863542430102825
110000	0.57110595703125	3.2717389594763517	25.618373602628708	10.745509833097458	20.584164261817932	10.945600152015686	7.743050534278154	3.1926197800785303	14.143907360732555	7.4147246442735195	13.722656108438969	7.074837680906057
120000	0.57720947265625	3.2386490162461996	25.64974682033062	10.77688305079937	20.63992351293564	11.001359403133392	7.784124132245779	3.233693378046155	14.218884088099003	7.489701371639967	13.760027267038822	7.112208839505911
130000	0.58111572265625	3.2009962424635887	25.678647503256798	10.805783733725548	20.705003932118416	11.06643982231617	7.819072712212801	3.268641958013177	14.258568115532398	7.529385399073362	13.823862574994564	7.176044147461653
140000	0.58123779296875	3.170818345621228	25.775128722190857	10.902264952659607	20.765466049313545	11.1269019395113	7.848231442272663	3.297800688073039	14.311873406171799	7.582690689712763	13.883269056677818	7.235450629144907
150000	0.58349609375	3.1487015802413225	25.831667691469193	10.958803921937943	20.868930280208588	11.230366170406342	7.879933267831802	3.3295025136321783	14.393290542066097	7.664107825607061	13.953678600490093	7.305860172957182
160000	0.58795166015625	3.124115414917469	25.86501069366932	10.99214692413807	20.882351756095886	11.24378764629364	7.9063604064285755	3.3559296522289515	14.42485661059618	7.695673894137144	13.978737317025661	7.33091888949275
170000	0.58819580078125	3.106349103152752	25.8684354275465	10.995571658015251	20.90035893023014	11.261794820427895	7.918975010514259	3.3685442563146353	14.452091671526432	7.722908955067396	13.998829118907452	7.35101069137454
180000	0.59130859375	3.0849118642508984	25.896089375019073	11.023225605487823	20.97528040409088	11.336716294288635	7.952035315334797	3.401604561135173	14.500524051487446	7.77134133502841	14.05662139505148	7.408802967518568
190000	0.59722900390625	3.0644107311964035	25.91969569027424	11.046831920742989	21.008271381258965	11.369707271456718	7.974073804914951	3.4236430507153273	14.537694282829762	7.808511566370726	14.075858056545258	7.428039629012346
200000	0.59393310546875	3.0474651604890823	26.00016914308071	11.127305373549461	21.07831084728241	11.439746737480164	8.011651914566755	3.4612211603671312	14.61511904746294	7.885936331003904	14.13647035509348	7.488651927560568
210000	0.59674072265625	3.036261558532715	25.96892212331295	11.0960583537817	21.0745712518692	11.436007142066956	8.009692043066025	3.4592612888664007	14.60465445369482	7.8754717372357845	14.13868896663189	7.490870539098978
220000	0.59710693359375	3.0247409641742706	26.027437016367912	11.154573246836662	21.100083023309708	11.461518913507462	8.029433779418468	3.4790030252188444	14.620160035789013	7.890977319329977	14.176666304469109	7.528847876936197
230000	0.59942626953125	3.0097873862832785	26.053756028413773	11.180892258882523	21.158252865076065	11.519688755273819	8.061969209462404	3.51153845526278	14.688346862792969	7.959164146333933	14.22511338442564	7.577294956892729
240000	0.6005859375	2.996697435155511	26.02102692425251	11.14816315472126	21.15397872030735	11.515414610505104	8.065353196114302	3.5149224419146776	14.699016205966473	7.969833489507437	14.20736663788557	7.559548210352659
250000	0.59991455078125	2.986104929819703	26.04158553481102	11.16872176527977	21.209599018096924	11.571034908294678	8.091051667928696	3.5406209137290716	14.714413329958916	7.98523061349988	14.276280477643013	7.628462050110102
260000	0.6007080078125	2.9707580599933863	26.1037487834692	11.23088501393795	21.23599325120449	11.597429141402245	8.105429973453283	3.5549992192536592	14.76458065956831	8.035397943109274	14.287014536559582	7.6391961090266705
270000	0.6038818359375	2.9656378123909235	26.09636862576008	11.223504856228828	21.259013518691063	11.620449408888817	8.119818642735481	3.569387888535857	14.786375477910042	8.057192761451006	14.307073049247265	7.659254621714354
280000	0.60333251953125	2.953784404322505	26.109752416610718	11.236888647079468	21.2740471214056	11.635483011603355	8.131998505443335	3.5815677512437105	14.791834570467472	8.062651854008436	14.337969094514847	7.6901506669819355
