Steps	Accuracy	Loss	UniformXent	UniformKL	UnigramXent	UnigramKL	BidirBigramXent	BidirBigramKL	ForwardBigramXent	ForwardBigramKL	BackwardBigramXent	BackwardBigramKL
37000	0.49517822265625	4.429349936544895	23.76353058218956	8.89066681265831	17.82643474638462	8.187870636582375	8.542010109871626	3.991579355672002	14.088880933821201	7.3596982173621655	12.976601406931877	6.328782979398966
38000	0.49578857421875	4.421026835218072	23.950937032699585	9.078073263168335	17.9597015529871	8.321137443184853	8.607341602444649	4.056910848245025	14.19318052381277	7.463997807353735	13.111095018684864	6.463276591151953
39000	0.4986572265625	4.382021684199572	23.684040516614914	8.811176747083664	17.83715930581093	8.198595196008682	8.569647546857595	4.019216792657971	14.107666857540607	7.378484141081572	13.016564570367336	6.368746142834425
40000	0.4964599609375	4.3609729539602995	23.7538792937994	8.88101552426815	17.979710325598717	8.34114621579647	8.616425339132547	4.065994584932923	14.25177101790905	7.522588301450014	13.075696386396885	6.427877958863974
41000	0.50189208984375	4.345752522349358	23.730122447013855	8.857258677482605	17.96667817234993	8.328114062547684	8.656519893556833	4.106089139357209	14.249781526625156	7.5205988101661205	13.118046678602695	6.470228251069784
42000	0.50482177734375	4.332743778824806	23.978627368807793	9.105763599276543	18.06361211836338	8.425048008561134	8.650553911924362	4.100123157724738	14.296252101659775	7.567069385200739	13.151357643306255	6.503539215773344
43000	0.5067138671875	4.298399318009615	23.900506898760796	9.027643129229546	18.096490547060966	8.45792643725872	8.64335698634386	4.092926232144237	14.342278063297272	7.613095346838236	13.179354339838028	6.531535912305117
44000	0.5062255859375	4.309384798631072	23.952766954898834	9.079903185367584	18.1668940782547	8.528329968452454	8.705741684883833	4.155310930684209	14.414295010268688	7.685112293809652	13.234516598284245	6.586698170751333
45000	0.5084228515625	4.299659259617329	23.745609283447266	8.872745513916016	18.075908914208412	8.437344804406166	8.666142132133245	4.115711377933621	14.311257757246494	7.582075040787458	13.207351967692375	6.559533540159464
46000	0.5113525390625	4.293540570884943	24.081076934933662	9.208213165402412	18.25900110602379	8.620436996221542	8.783107805997133	4.232677051797509	14.50981255620718	7.780629839748144	13.322131372988224	6.674312945455313
47000	0.50885009765625	4.305545581504703	24.04329741001129	9.170433640480042	18.174080327153206	8.53551621735096	8.757158316671848	4.206727562472224	14.39767850190401	7.668495785444975	13.298215731978416	6.650397304445505
48000	0.50921630859375	4.263325102627277	24.09977188706398	9.22690811753273	18.237231254577637	8.59866714477539	8.757224574685097	4.206793820485473	14.464726939797401	7.7355442233383656	13.326427459716797	6.678609032183886
49000	0.50927734375	4.256538525223732	24.10099582374096	9.22813205420971	18.15403351187706	8.515469402074814	8.719977967441082	4.169547213241458	14.42700845003128	7.697825733572245	13.230955362319946	6.583136934787035
50000	0.5126953125	4.239119498059154	23.922831267118454	9.049967497587204	18.218207359313965	8.579643249511719	8.797827500849962	4.247396746650338	14.4537193775177	7.724536661058664	13.362078964710236	6.714260537177324
51000	0.51171875	4.2110797092318535	23.94854173064232	9.075677961111069	18.23067034780979	8.592106238007545	8.766497578471899	4.216066824272275	14.512265987694263	7.783083271235228	13.286038376390934	6.638219948858023
52000	0.5146484375	4.223333874717355	24.08304439485073	9.210180625319481	18.209561452269554	8.570997342467308	8.779769580811262	4.229338826611638	14.51778819411993	7.788605477660894	13.307286061346531	6.65946763381362
53000	0.51727294921875	4.194867229089141	24.182618975639343	9.309755206108093	18.362192407250404	8.723628297448158	8.868866309523582	4.318435555323958	14.62719339132309	7.898010674864054	13.44698330014944	6.7991648726165295
54000	0.51495361328125	4.208020441234112	23.947152107954025	9.074288338422775	18.06340081989765	8.424836710095406	8.754338078200817	4.203907324001193	14.399356238543987	7.670173522084951	13.189409874379635	6.541591446846724
55000	0.51934814453125	4.202866218984127	24.126962155103683	9.254098385572433	18.319601818919182	8.681037709116936	8.854899801313877	4.304469047114253	14.559450641274452	7.830267924815416	13.422306627035141	6.77448819950223
56000	0.51458740234375	4.22044481523335	24.111277922987938	9.238414153456688	18.23567207157612	8.597107961773872	8.840356234461069	4.289925480261445	14.50736328214407	7.778180565685034	13.373989783227444	6.726171355694532
57000	0.51788330078125	4.179379690438509	24.178172931075096	9.305309161543846	18.413902059197426	8.77533794939518	8.924497820436954	4.37406706623733	14.698676615953445	7.96949389949441	13.492779426276684	6.8449609987437725
58000	0.525390625	4.145175069570541	24.156448855996132	9.283585086464882	18.43610991537571	8.797545805573463	8.883792273700237	4.333361519500613	14.696256265044212	7.9670735485851765	13.464424297213554	6.816605869680643
59000	0.52239990234375	4.155838694423437	24.249872714281082	9.377008944749832	18.357495456933975	8.71893134713173	8.88521970808506	4.334788953885436	14.5922527089715	7.8630699925124645	13.4717413559556	6.823922928422689
60000	0.51837158203125	4.143211543560028	24.11251926422119	9.239655494689941	18.28231778740883	8.643753677606583	8.853483509272337	4.303052755072713	14.552609376609325	7.8234266601502895	13.408018551766872	6.760200124233961
61000	0.5213623046875	4.140163663774729	24.197739213705063	9.324875444173813	18.3966865837574	8.758122473955154	8.965170443058014	4.41473968885839	14.688342340290546	7.9591596238315105	13.531422436237335	6.883604008704424
62000	0.51971435546875	4.1420397739857435	24.125018522143364	9.252154752612114	18.377380654215813	8.738816544413567	8.924348626285791	4.373917872086167	14.619551613926888	7.890368897467852	13.512505814433098	6.8646873869001865
63000	0.5224609375	4.134107448160648	24.271905347704887	9.399041578173637	18.35460625588894	8.716042146086693	8.903701055794954	4.35327030159533	14.67787480354309	7.948692087084055	13.421604819595814	6.7737863920629025
64000	0.52545166015625	4.132664605975151	24.32025869190693	9.447394922375679	18.523194432258606	8.88463032245636	8.96094236150384	4.410511607304215	14.754333168268204	8.025150451809168	13.572728879749775	6.924910452216864
65000	0.52728271484375	4.114286193624139	24.250232726335526	9.377368956804276	18.50933988392353	8.870775774121284	8.915932562202215	4.365501808002591	14.736633867025375	8.00745115056634	13.578068763017654	6.930250335484743
66000	0.52294921875	4.162069344893098	24.318114802241325	9.445251032710075	18.56505912542343	8.926495015621185	9.026820536702871	4.476389782503247	14.84588012099266	8.116697404533625	13.663582630455494	7.015764202922583
67000	0.52154541015625	4.115733062848449	24.25872766971588	9.385863900184631	18.46845118701458	8.829887077212334	9.00818882137537	4.457758067175746	14.709452964365482	7.9802702479064465	13.607538394629955	6.959719967097044
68000	0.52752685546875	4.111865941435099	24.276638075709343	9.403774306178093	18.57175289094448	8.933188781142235	9.04758732393384	4.497156569734216	14.853367164731026	8.12418444827199	13.674059949815273	7.026241522282362
69000	0.52313232421875	4.11446382291615	24.222354620695114	9.349490851163864	18.31086176633835	8.672297656536102	8.913544438779354	4.36311368457973	14.621765322983265	7.892582606524229	13.47118166834116	6.8233632408082485
70000	0.52630615234375	4.108644900843501	24.306956976652145	9.434093207120895	18.490306958556175	8.85174284875393	9.003805816173553	4.453375061973929	14.734666541218758	8.005483824759722	13.644386872649193	6.9965684451162815
71000	0.5255126953125	4.111496532335877	24.32588702440262	9.453023254871368	18.430391043424606	8.79182693362236	9.00501112639904	4.454580372199416	14.737068854272366	8.00788613781333	13.591515831649303	6.943697404116392
72000	0.5272216796875	4.115850068628788	24.376348614692688	9.503484845161438	18.581068456172943	8.942504346370697	9.063628852367401	4.513198098167777	14.84347277879715	8.114290062338114	13.679575145244598	7.031756717711687
73000	0.52447509765625	4.084320168942213	24.359605565667152	9.486741796135902	18.58781836926937	8.949254259467125	9.052716493606567	4.502285739406943	14.84625618904829	8.117073472589254	13.69525808095932	7.047439653426409
74000	0.52880859375	4.082701308652759	24.324576437473297	9.451712667942047	18.563814163208008	8.925250053405762	9.058814771473408	4.508384017273784	14.851891778409481	8.122709061950445	13.717809610068798	7.069991182535887
75000	0.531005859375	4.0915073081851006	24.455962300300598	9.583098530769348	18.680329352617264	9.041765242815018	9.114084105938673	4.563653351739049	14.939769670367241	8.210586953908205	13.776672251522541	7.12885382398963
76000	0.53277587890625	4.0637382455170155	24.31775327026844	9.44488950073719	18.441264390945435	8.802700281143188	9.001917038112879	4.451486283913255	14.743492349982262	8.014309633523226	13.57548888027668	6.927670452743769
77000	0.53106689453125	4.107736002653837	24.48298153281212	9.610117763280869	18.689187616109848	9.050623506307602	9.126063767820597	4.575633013620973	14.966536313295364	8.237353596836329	13.744124695658684	7.0963062681257725
78000	0.53314208984375	4.079698450863361	24.458398640155792	9.585534870624542	18.6542696505785	9.015705540776253	9.135204292833805	4.584773538634181	14.941579356789589	8.212396640330553	13.757442809641361	7.10962438210845
79000	0.5338134765625	4.082763569429517	24.42897416651249	9.55611039698124	18.65450930595398	9.015945196151733	9.115791842341423	4.565361088141799	14.955190666019917	8.22600794956088	13.772481955587864	7.124663528054953
80000	0.53173828125	4.091502005234361	24.50847999751568	9.635616227984428	18.76314663887024	9.124582529067993	9.215229079127312	4.664798324927688	15.016425713896751	8.287242997437716	13.884693831205368	7.236875403672457
81000	0.532470703125	4.062181567773223	24.382190316915512	9.509326547384262	18.596949353814125	8.958385244011879	9.107349127531052	4.556918373331428	14.897025145590305	8.16784242913127	13.735943645238876	7.088125217705965
82000	0.5367431640625	4.060554847121239	24.360210433602333	9.487346664071083	18.650707811117172	9.012143701314926	9.14021997153759	4.589789217337966	14.952344305813313	8.223161589354277	13.753631509840488	7.105813082307577
83000	0.53717041015625	4.054362567141652	24.461429923772812	9.588566154241562	18.724165230989456	9.08560112118721	9.182850651443005	4.6324198972433805	14.991811402142048	8.262628685683012	13.837352305650711	7.1895338781178
84000	0.53631591796875	4.033477880060673	24.375651106238365	9.502787336707115	18.61947962641716	8.980915516614914	9.13173733651638	4.581306582316756	14.919097781181335	8.1899150647223	13.764387510716915	7.116569083184004
85000	0.53497314453125	4.048352811485529	24.367592006921768	9.494728237390518	18.632285580039024	8.993721470236778	9.122257366776466	4.571826612576842	15.000627614557743	8.271444898098707	13.693728245794773	7.045909818261862
86000	0.535888671875	4.0648234486579895	24.440141335129738	9.567277565598488	18.66565378010273	9.027089670300484	9.1751499325037	4.624719178304076	14.987989649176598	8.258806932717562	13.799535423517227	7.151716995984316
87000	0.5380859375	4.0409881696105	24.528692066669464	9.655828297138214	18.777052387595177	9.13848827779293	9.184818029403687	4.6343872752040625	15.040827371180058	8.311644654721022	13.831424288451672	7.18360586091876
88000	0.53436279296875	4.053444070741534	24.601927310228348	9.729063540697098	18.643831938505173	9.005267828702927	9.189397543668747	4.638966789469123	14.956088401377201	8.226905684918165	13.806620724499226	7.158802296966314
89000	0.53607177734375	4.041285984218121	24.350163966417313	9.477300196886063	18.541086986660957	8.902522876858711	9.148982405662537	4.598551651462913	14.872835367918015	8.143652651458979	13.766251742839813	7.118433315306902
90000	0.5380859375	4.06195193529129	24.481345906853676	9.608482137322426	18.78212195634842	9.143557846546173	9.226768266409636	4.6763375122100115	15.072369448840618	8.343186732381582	13.875856906175613	7.228038478642702
91000	0.53717041015625	4.042716460302472	24.42419557273388	9.551331803202629	18.66157279908657	9.023008689284325	9.177691332995892	4.6272605787962675	14.959004499018192	8.229821782559156	13.764131397008896	7.116312969475985
92000	0.5372314453125	3.9690526258200407	24.50001648068428	9.62715271115303	18.725790053606033	9.087225943803787	9.191664937883615	4.641234183683991	15.018334485590458	8.289151769131422	13.84925652295351	7.201438095420599
93000	0.54034423828125	3.982325864955783	24.493233054876328	9.620369285345078	18.69552518427372	9.056961074471474	9.148617163300514	4.59818640910089	14.982725456357002	8.253542739897966	13.804836601018906	7.157018173485994
94000	0.5390625	3.9901993181556463	24.492607295513153	9.619743525981903	18.68948146700859	9.050917357206345	9.16304212063551	4.612611366435885	14.973340034484863	8.244157318025827	13.832460917532444	7.184642489999533
95000	0.5394287109375	3.9785624500364065	24.387193948030472	9.514330178499222	18.61157637834549	8.973012268543243	9.1801478266716	4.629717072471976	14.935003608465195	8.205820892006159	13.81446273624897	7.166644308716059
96000	0.53997802734375	3.986063627526164	24.43247340619564	9.55960963666439	18.663803055882454	9.025238946080208	9.155550129711628	4.605119375512004	15.004655234515667	8.275472518056631	13.776471465826035	7.128653038293123
97000	0.54254150390625	3.9910785648971796	24.599187046289444	9.726323276758194	18.764406636357307	9.125842526555061	9.23394937813282	4.683518623933196	15.050343625247478	8.321160908788443	13.939100861549377	7.291282434016466
98000	0.5419921875	3.9629786908626556	24.422978311777115	9.550114542245865	18.80365101993084	9.165086910128593	9.203261822462082	4.652831068262458	15.074219487607479	8.345036771148443	13.913406267762184	7.265587840229273
99000	0.5460205078125	3.964728219434619	24.414932638406754	9.542068868875504	18.71614618599415	9.077582076191902	9.221386633813381	4.670955879613757	15.061926580965519	8.332743864506483	13.880687095224857	7.232868667691946
100000	0.54010009765625	3.9729803670197725	24.551504746079445	9.678640976548195	18.813370898365974	9.174806788563728	9.261774994432926	4.711344240233302	15.150955021381378	8.421772304922342	13.915004283189774	7.267185855656862
110000	0.5479736328125	3.92383592762053	24.37616004049778	9.50329627096653	18.67880503833294	9.040240928530693	9.228310011327267	4.677879257127643	15.057142987847328	8.327960271388292	13.844000972807407	7.196182545274496
120000	0.55059814453125	3.9104807022958994	24.56610582768917	9.69324205815792	18.787673741579056	9.14910963177681	9.353303238749504	4.80287248454988	15.114942960441113	8.385760243982077	14.009204171597958	7.361385744065046
130000	0.55224609375	3.8801964726299047	24.683431446552277	9.810567677021027	18.953872725367546	9.3153086155653	9.447737835347652	4.897307081148028	15.307925060391426	8.57874234393239	14.122918091714382	7.475099664181471
140000	0.553466796875	3.849303824827075	24.67351260781288	9.800648838281631	18.86400306224823	9.225438952445984	9.421974033117294	4.87154327891767	15.26358888298273	8.534406166523695	14.050248958170414	7.402430530637503
150000	0.5595703125	3.806702923029661	24.706121653318405	9.833257883787155	19.06277695298195	9.424212843179703	9.518530152738094	4.96809939853847	15.450474187731743	8.721291471272707	14.190758012235165	7.542939584702253
160000	0.56414794921875	3.7679938338696957	24.804528400301933	9.931664630770683	19.167638882994652	9.529074773192406	9.549874134361744	4.99944338016212	15.537480674684048	8.808297958225012	14.237758837640285	7.589940410107374
170000	0.564453125	3.76552970148623	24.784972429275513	9.912108659744263	19.15032434463501	9.511760234832764	9.553736731410027	5.0033059772104025	15.48575983196497	8.756577115505934	14.263228192925453	7.615409765392542
180000	0.5673828125	3.749491633847356	24.85909965634346	9.98623588681221	19.091773062944412	9.453208953142166	9.590499177575111	5.040068423375487	15.512280635535717	8.783097919076681	14.231545679271221	7.58372725173831
190000	0.56719970703125	3.7440776601433754	24.746155828237534	9.873292058706284	19.05615223944187	9.417588129639626	9.555777192115784	5.00534643791616	15.4495245590806	8.720341842621565	14.21998394280672	7.572165515273809
200000	0.569580078125	3.740717150270939	24.795072630047798	9.922208860516548	19.136875808238983	9.498311698436737	9.61178733408451	5.061356579884887	15.496085025370121	8.766902308911085	14.29636887460947	7.648550447076559
210000	0.56951904296875	3.6817388273775578	24.747656226158142	9.874792456626892	19.149849012494087	9.511284902691841	9.563148580491543	5.012717826291919	15.504790186882019	8.775607470422983	14.2684286236763	7.620610196143389
220000	0.5740966796875	3.6743258889764547	24.862082958221436	9.989219188690186	19.25479221343994	9.616228103637695	9.66327540576458	5.112844651564956	15.635615155100822	8.906432438641787	14.373358070850372	7.725539643317461
230000	0.57623291015625	3.668591970577836	24.835647866129875	9.962784096598625	19.29436817765236	9.655804067850113	9.729099549353123	5.178668795153499	15.706790700554848	8.977607984095812	14.426813311874866	7.778994884341955
240000	0.5740966796875	3.6277577616274357	24.883070647716522	10.010206878185272	19.250818714499474	9.612254604697227	9.664134815335274	5.11370406113565	15.604609049856663	8.875426333397627	14.372086100280285	7.724267672747374
250000	0.58135986328125	3.6364161744713783	24.875967130064964	10.003103360533714	19.35657349228859	9.718009382486343	9.748702496290207	5.198271742090583	15.757612109184265	9.02842939272523	14.451288394629955	7.803469967097044
260000	0.5771484375	3.6335915978997946	25.03028565645218	10.157421886920929	19.45112106204033	9.812556952238083	9.771517284214497	5.2210865300148726	15.822155520319939	9.092972803860903	14.512312591075897	7.864494163542986
270000	0.5828857421875	3.5941993072628975	25.045506864786148	10.172643095254898	19.537682071328163	9.899117961525917	9.80087323486805	5.250442480668426	15.88276319950819	9.153580483049154	14.594253525137901	7.94643509760499
280000	0.5863037109375	3.620916575193405	25.09061987698078	10.217756107449532	19.656956642866135	10.018392533063889	9.924388833343983	5.373958079144359	16.03396464139223	9.304781924933195	14.710797481238842	8.06297905370593
